Dato,Klokkeslett,Sted,Latitude,Longitude,Antall_ledige_plasser
20.11.2020,21:40,Jernbanen,58.966341,5.732047,275
20.11.2020,21:40,Valberget,58.9721884,5.7299647,101
20.11.2020,21:40,Posten,58.969721,5.729923,116
20.11.2020,21:40,Jorenholmen,58.971964,5.736688,410
20.11.2020,21:40,St Olav,58.966764,5.730807,353
20.11.2020,21:40,Siddis,58.954126,5.694017,320
20.11.2020,21:40,Forum,58.9523279,5.7046637,685
20.11.2020,21:40,Kyrre,58.969491,5.726946,247
20.11.2020,21:40,Parketten,58.975601,5.721537,573
20.11.2020,21:44,Jernbanen,58.966341,5.732047,275
20.11.2020,21:44,Valberget,58.9721884,5.7299647,101
20.11.2020,21:44,Posten,58.969721,5.729923,117
20.11.2020,21:44,Jorenholmen,58.971964,5.736688,411
20.11.2020,21:44,St Olav,58.966764,5.730807,355
20.11.2020,21:44,Siddis,58.954126,5.694017,320
20.11.2020,21:44,Forum,58.9523279,5.7046637,685
20.11.2020,21:44,Kyrre,58.969491,5.726946,246
20.11.2020,21:44,Parketten,58.975601,5.721537,574
20.11.2020,21:48,Jernbanen,58.966341,5.732047,277
20.11.2020,21:48,Valberget,58.9721884,5.7299647,102
20.11.2020,21:48,Posten,58.969721,5.729923,117
20.11.2020,21:48,Jorenholmen,58.971964,5.736688,412
20.11.2020,21:48,St Olav,58.966764,5.730807,355
20.11.2020,21:48,Siddis,58.954126,5.694017,320
20.11.2020,21:48,Forum,58.9523279,5.7046637,686
20.11.2020,21:48,Kyrre,58.969491,5.726946,247
20.11.2020,21:48,Parketten,58.975601,5.721537,574
