Dato,Klokkeslett,Sted,Latitude,Longitude,Antall_ledige_plasser
20.11.2020,22:28,Jernbanen,58.966341,5.732047,285
20.11.2020,22:28,Valberget,58.9721884,5.7299647,109
20.11.2020,22:28,Posten,58.969721,5.729923,124
20.11.2020,22:28,Jorenholmen,58.971964,5.736688,418
20.11.2020,22:28,St Olav,58.966764,5.730807,360
20.11.2020,22:28,Siddis,58.954126,5.694017,320
20.11.2020,22:28,Forum,58.9523279,5.7046637,688
20.11.2020,22:28,Kyrre,58.969491,5.726946,247
20.11.2020,22:28,Parketten,58.975601,5.721537,582
20.11.2020,22:32,Jernbanen,58.966341,5.732047,286
20.11.2020,22:32,Valberget,58.9721884,5.7299647,110
20.11.2020,22:32,Posten,58.969721,5.729923,125
20.11.2020,22:32,Jorenholmen,58.971964,5.736688,419
20.11.2020,22:32,St Olav,58.966764,5.730807,360
20.11.2020,22:32,Siddis,58.954126,5.694017,320
20.11.2020,22:32,Forum,58.9523279,5.7046637,688
20.11.2020,22:32,Kyrre,58.969491,5.726946,247
20.11.2020,22:32,Parketten,58.975601,5.721537,582
20.11.2020,22:36,Jernbanen,58.966341,5.732047,289
20.11.2020,22:36,Valberget,58.9721884,5.7299647,112
20.11.2020,22:36,Posten,58.969721,5.729923,128
20.11.2020,22:36,Jorenholmen,58.971964,5.736688,419
20.11.2020,22:36,St Olav,58.966764,5.730807,359
20.11.2020,22:36,Siddis,58.954126,5.694017,320
20.11.2020,22:36,Forum,58.9523279,5.7046637,688
20.11.2020,22:36,Kyrre,58.969491,5.726946,247
20.11.2020,22:36,Parketten,58.975601,5.721537,582
20.11.2020,22:40,Jernbanen,58.966341,5.732047,300
20.11.2020,22:40,Valberget,58.9721884,5.7299647,112
20.11.2020,22:40,Posten,58.969721,5.729923,129
20.11.2020,22:40,Jorenholmen,58.971964,5.736688,418
20.11.2020,22:40,St Olav,58.966764,5.730807,359
20.11.2020,22:40,Siddis,58.954126,5.694017,320
20.11.2020,22:40,Forum,58.9523279,5.7046637,688
20.11.2020,22:40,Kyrre,58.969491,5.726946,247
20.11.2020,22:40,Parketten,58.975601,5.721537,591
