Dato,Klokkeslett,Sted,Latitude,Longitude,Antall_ledige_plasser
07.12.2020,13:16,Jernbanen,58.966341,5.732047,201
07.12.2020,13:16,Valberget,58.9721884,5.7299647,52
07.12.2020,13:16,Posten,58.969721,5.729923,74
07.12.2020,13:16,Jorenholmen,58.971964,5.736688,219
07.12.2020,13:16,St Olav,58.966764,5.730807,313
07.12.2020,13:16,Siddis,58.954126,5.694017,311
07.12.2020,13:16,Forum,58.9523279,5.7046637,128
07.12.2020,13:16,Kyrre,58.969491,5.726946,192
07.12.2020,13:16,Parketten,58.975601,5.721537,608
07.12.2020,13:20,Jernbanen,58.966341,5.732047,197
07.12.2020,13:20,Valberget,58.9721884,5.7299647,49
07.12.2020,13:20,Posten,58.969721,5.729923,74
07.12.2020,13:20,Jorenholmen,58.971964,5.736688,225
07.12.2020,13:20,St Olav,58.966764,5.730807,314
07.12.2020,13:20,Siddis,58.954126,5.694017,311
07.12.2020,13:20,Forum,58.9523279,5.7046637,128
07.12.2020,13:20,Kyrre,58.969491,5.726946,191
07.12.2020,13:20,Parketten,58.975601,5.721537,610
07.12.2020,13:24,Jernbanen,58.966341,5.732047,200
07.12.2020,13:24,Valberget,58.9721884,5.7299647,51
07.12.2020,13:24,Posten,58.969721,5.729923,72
07.12.2020,13:24,Jorenholmen,58.971964,5.736688,228
07.12.2020,13:24,St Olav,58.966764,5.730807,308
07.12.2020,13:24,Siddis,58.954126,5.694017,311
07.12.2020,13:24,Forum,58.9523279,5.7046637,128
07.12.2020,13:24,Kyrre,58.969491,5.726946,191
07.12.2020,13:24,Parketten,58.975601,5.721537,610
07.12.2020,13:28,Jernbanen,58.966341,5.732047,202
07.12.2020,13:28,Valberget,58.9721884,5.7299647,52
07.12.2020,13:28,Posten,58.969721,5.729923,72
07.12.2020,13:28,Jorenholmen,58.971964,5.736688,233
07.12.2020,13:28,St Olav,58.966764,5.730807,310
07.12.2020,13:28,Siddis,58.954126,5.694017,311
07.12.2020,13:28,Forum,58.9523279,5.7046637,128
07.12.2020,13:28,Kyrre,58.969491,5.726946,190
07.12.2020,13:28,Parketten,58.975601,5.721537,612
